Country,Year,Full Date,Location,Tests,Yield
France,1960,12/27/60,Atmospheric,1,3
France,1960,2/13/60,Atmospheric,1,65
France,1960,4/1/60,Atmospheric,1,10
France,1961,11/7/61,Underground,1,10
France,1961,4/25/61,Atmospheric,1,0.5
France,1962,5/1/62,Underground,1,40
France,1963,10/20/63,Underground,1,52
France,1963,3/18/63,Underground,1,10
France,1963,3/30/63,Underground,1,2.5
France,1964,11/28/64,Underground,1,10
France,1964,2/14/64,Underground,1,3.7
France,1964,6/15/64,Underground,1,2.5
France,1965,10/1/65,Underground,1,2.5
France,1965,12/1/65,Underground,1,10
France,1965,2/27/65,Underground,1,127
France,1965,5/30/65,Underground,1,2.5
France,1966,10/4/66,Atmospheric,1,205
France,1966,2/16/66,Underground,1,13
France,1966,7/19/66,Atmospheric,1,50
France,1966,7/2/66,Atmospheric,1,28
France,1966,7/21/66,Atmospheric,1,0
France,1966,9/11/66,Atmospheric,1,110
France,1966,9/24/66,Atmospheric,1,125
France,1967,6/27/67,Atmospheric,1,120
France,1967,6/5/67,Atmospheric,1,15
France,1967,7/2/67,Atmospheric,1,22
France,1968,7/15/68,Atmospheric,1,450
France,1968,7/7/68,Atmospheric,1,115
France,1968,8/24/68,Atmospheric,1,2600
France,1968,8/3/68,Atmospheric,1,150
France,1968,9/8/68,Atmospheric,1,1280
France,1970,5/15/70,Atmospheric,1,13
France,1970,5/22/70,Atmospheric,1,224
France,1970,5/30/70,Atmospheric,1,945
France,1970,6/24/70,Atmospheric,1,12
France,1970,7/27/70,Atmospheric,1,0.05
France,1970,7/3/70,Atmospheric,1,914
France,1970,8/2/70,Atmospheric,1,72
France,1970,8/6/70,Atmospheric,1,594
France,1971,6/12/71,Atmospheric,1,440
France,1971,6/5/71,Atmospheric,1,34
France,1971,7/4/71,Atmospheric,1,9
France,1971,8/14/71,Atmospheric,1,955
France,1971,8/8/71,Atmospheric,1,4
France,1972,6/25/72,Atmospheric,1,0.5
France,1972,6/30/72,Atmospheric,1,4
France,1972,7/27/72,Atmospheric,1,6
France,1972,7/31/72,Atmospheric,1,0.001
France,1973,7/21/73,Atmospheric,1,11
France,1973,7/28/73,Atmospheric,1,0.05
France,1973,8/18/73,Atmospheric,1,4
France,1973,8/24/73,Atmospheric,1,0.2
France,1973,8/28/73,Atmospheric,1,6.6
France,1973,9/13/73,Atmospheric,1,0
France,1974,6/16/74,Atmospheric,1,4
France,1974,7/1/74,Atmospheric,1,0
France,1974,7/17/74,Atmospheric,1,4
France,1974,7/25/74,Atmospheric,1,8
France,1974,7/28/74,Atmospheric,1,0.001
France,1974,7/7/74,Atmospheric,1,150
France,1974,8/14/74,Atmospheric,1,96
France,1974,8/24/74,Atmospheric,1,14
France,1974,9/14/74,Atmospheric,1,332
France,1975,11/26/75,Underground,1,5
France,1975,6/5/75,Underground,1,5
France,1976,10/30/76,Underground,1,1
France,1976,12/5/76,Underground,1,1
France,1976,4/3/76,Underground,1,1
France,1976,7/11/76,Underground,1,12
France,1976,7/22/76,Underground,1,0
France,1977,11/12/77,Underground,1,5
France,1977,11/24/77,Underground,1,50
France,1977,12/17/77,Underground,1,5
France,1977,2/19/77,Underground,1,5
France,1977,3/19/77,Underground,1,47
France,1977,4/2/77,Underground,1,1
France,1977,6/28/77,Underground,1,0
France,1977,7/12/77,Underground,1,0
France,1977,7/6/77,Underground,1,20
France,1978,11/14/78,Underground,1,0
France,1978,11/2/78,Underground,1,3
France,1978,11/30/78,Underground,1,64
France,1978,12/17/78,Underground,1,5
France,1978,12/19/78,Underground,1,12
France,1978,2/27/78,Underground,1,1
France,1978,3/22/78,Underground,1,5
France,1978,3/25/78,Underground,1,1
France,1978,7/1/78,Underground,1,1
France,1978,7/19/78,Underground,1,5
France,1978,7/26/78,Underground,1,4
France,1979,11/19/79,Underground,1,1
France,1979,11/22/79,Underground,1,4
France,1979,3/1/79,Underground,1,8
France,1979,3/24/79,Underground,1,8
France,1979,3/9/79,Underground,1,14
France,1979,4/4/79,Underground,1,6
France,1979,6/18/79,Underground,1,5
France,1979,6/29/79,Underground,1,28
France,1979,7/25/79,Underground,1,112
France,1979,7/28/79,Underground,1,5
France,1980,11/25/80,Underground,1,2
France,1980,12/3/80,Underground,1,51
France,1980,2/23/80,Underground,1,2
France,1980,3/23/80,Underground,1,80
France,1980,3/3/80,Underground,1,5
France,1980,4/1/80,Underground,1,18
France,1980,4/4/80,Underground,1,5
France,1980,6/16/80,Underground,1,26
France,1980,6/21/80,Underground,1,9
France,1980,7/19/80,Underground,1,80
France,1980,7/6/80,Underground,1,5
France,1980,7/9/80,Underground,1,0
France,1981,11/11/81,Underground,1,5
France,1981,11/6/81,Underground,1,1
France,1981,12/5/81,Underground,1,5
France,1981,12/8/81,Underground,1,15
France,1981,2/27/81,Underground,1,5
France,1981,3/28/81,Underground,1,5
France,1981,3/6/81,Underground,1,2
France,1981,4/10/81,Underground,1,8
France,1981,7/11/81,Underground,1,5
France,1981,7/18/81,Underground,1,2
France,1981,7/8/81,Underground,1,20
France,1981,8/3/81,Underground,1,20
France,1982,11/27/82,Underground,1,0.5
France,1982,2/20/82,Underground,1,3
France,1982,2/24/82,Underground,1,1
France,1982,3/20/82,Underground,1,17
France,1982,3/23/82,Underground,1,0.5
France,1982,3/31/82,Underground,1,0
France,1982,6/27/82,Underground,1,2
France,1982,7/1/82,Underground,1,20
France,1982,7/21/82,Underground,1,2
France,1982,7/25/82,Underground,1,56
France,1983,12/3/83,Underground,1,4
France,1983,12/7/83,Underground,1,15
France,1983,4/19/83,Underground,1,40
France,1983,4/25/83,Underground,1,0.25
France,1983,5/25/83,Underground,1,42
France,1983,6/18/83,Underground,1,3
France,1983,6/28/83,Underground,1,20
France,1983,7/20/83,Underground,1,10
France,1983,8/4/83,Underground,1,20
France,1984,10/27/84,Underground,1,5
France,1984,11/2/84,Underground,1,34
France,1984,12/1/84,Underground,1,0.5
France,1984,12/6/84,Underground,1,53
France,1984,5/12/84,Underground,1,56
France,1984,5/8/84,Underground,1,5
France,1984,6/12/84,Underground,1,5
France,1984,6/16/84,Underground,1,34
France,1985,10/24/85,Underground,1,2
France,1985,10/26/85,Underground,1,20
France,1985,11/24/85,Underground,1,5
France,1985,11/26/85,Underground,1,54
France,1985,4/30/85,Underground,1,13
France,1985,5/8/85,Underground,1,80
France,1985,6/3/85,Underground,1,11
France,1985,6/7/85,Underground,1,5
France,1986,11/10/86,Underground,1,5
France,1986,11/12/86,Underground,1,20
France,1986,12/10/86,Underground,1,32
France,1986,12/6/86,Underground,1,5
France,1986,4/26/86,Underground,1,5
France,1986,5/27/86,Underground,1,5
France,1986,5/30/86,Underground,1,30
France,1986,5/6/86,Underground,1,5
France,1987,10/23/87,Underground,1,51
France,1987,11/19/87,Underground,1,62
France,1987,11/29/87,Underground,1,5
France,1987,11/5/87,Underground,1,18
France,1987,5/20/87,Underground,1,30
France,1987,5/5/87,Underground,1,5
France,1987,6/21/87,Underground,1,20
France,1987,6/6/87,Underground,1,5
France,1988,10/25/88,Underground,1,2
France,1988,11/23/88,Underground,1,45
France,1988,11/30/88,Underground,1,103
France,1988,11/5/88,Underground,1,47
France,1988,5/11/88,Underground,1,20
France,1988,5/25/88,Underground,1,80
France,1988,6/16/88,Underground,1,5
France,1988,6/23/88,Underground,1,20
France,1989,10/24/89,Underground,1,24
France,1989,10/31/89,Underground,1,20
France,1989,11/20/89,Underground,1,20
France,1989,11/25/89,Underground,1,0
France,1989,11/27/89,Underground,1,87
France,1989,5/11/89,Underground,1,16
France,1989,5/20/89,Underground,1,2
France,1989,6/10/89,Underground,1,80
France,1989,6/3/89,Underground,1,20
France,1990,11/14/90,Underground,1,118
France,1990,11/21/90,Underground,1,36
France,1990,6/2/90,Underground,1,20
France,1990,6/26/90,Underground,1,100
France,1990,6/7/90,Underground,1,5
France,1990,7/4/90,Underground,1,18
France,1991,5/18/91,Underground,1,20
France,1991,5/29/91,Underground,1,106
France,1991,5/7/91,Underground,1,1
France,1991,6/14/91,Underground,1,28
France,1991,7/15/91,Underground,1,34
France,1991,7/5/91,Underground,1,0.3
France,1995,10/1/95,Underground,1,97
France,1995,10/27/95,Underground,1,39
France,1995,11/21/95,Underground,1,20
France,1995,12/27/95,Underground,1,21
France,1995,9/5/95,Underground,1,8
France,1996,1/27/96,Underground,1,46
China,1964,10/16/64,Atmospheric,1,22
China,1965,5/14/65,Atmospheric,1,35
China,1966,10/27/66,Atmospheric,1,12
China,1966,12/28/66,Atmospheric,1,300
China,1966,5/9/66,Atmospheric,1,250
China,1967,12/24/67,Atmospheric,1,20
China,1967,6/17/67,Atmospheric,1,3300
China,1968,12/27/68,Atmospheric,1,3000
China,1969,9/22/69,Underground,1,19.2
China,1969,9/29/69,Atmospheric,1,3000
China,1970,10/14/70,Atmospheric,1,3400
China,1971,11/18/71,Atmospheric,1,20
China,1972,1/7/72,Atmospheric,1,8
China,1972,3/18/72,Atmospheric,1,170
China,1973,6/27/73,Atmospheric,1,3000
China,1974,6/17/74,Atmospheric,1,1000
China,1975,10/27/75,Underground,1,2.5
China,1976,1/23/76,Atmospheric,1,20
China,1976,10/17/76,Underground,1,2.6
China,1976,11/17/76,Atmospheric,1,4000
China,1976,9/26/76,Atmospheric,1,200
China,1977,9/17/77,Atmospheric,1,20
China,1978,10/14/78,Underground,1,3.4
China,1978,12/14/78,Atmospheric,1,20
China,1978,3/15/78,Atmospheric,1,11
China,1979,2/2/79,Underground,1,1
China,1979,9/13/79,Underground,1,20
China,1980,10/16/80,Atmospheric,1,1000
China,1982,10/5/82,Underground,1,7
China,1983,10/6/83,Underground,1,100
China,1983,5/4/83,Underground,1,1
China,1984,10/3/84,Underground,1,70
China,1984,12/19/84,Underground,1,15
China,1987,6/5/87,Underground,1,250
China,1988,9/29/88,Underground,1,3
China,1990,5/26/90,Underground,1,65
China,1990,8/16/90,Underground,1,189
China,1992,11/2/92,Underground,1,1
China,1992,5/21/92,Underground,1,660
China,1992,9/25/92,Underground,1,8
China,1993,10/5/93,Underground,1,80
China,1994,10/7/94,Underground,1,90
China,1994,6/10/94,Underground,1,90
China,1995,5/15/95,Underground,1,95
China,1995,8/17/95,Underground,1,90
China,1996,6/8/96,Underground,2,50
China,1996,7/29/96,Underground,1,3
